Employee_ID,Question_ID,Selected_Value,Value_Order
3302,102,Profit,8
3302,102,Vision,9
3302,102,Organisational Growth,10
3302,103,Recognition,1
3302,103,Equality,2
3302,103,Transparency,3
3302,103,Job Security,4
3302,103,Professional Growth,5
3302,103,Leadership Development,6
3302,103,Coaching/ Mentoring,7
3302,103,Fairness,8
3302,103,Commitment,9
3302,103,Financial Stability,10
2765,101,Accountability,1
2765,101,Achievement,2
2765,101,Brand Image,3
2765,101,Coaching/ Mentoring,4
2765,101,Commitment,5
2765,101,Customer Satisfaction,6
2765,101,Efficiency,7
2765,101,Employee Engagement,8
2765,101,Ethics,9
2765,101,Equality,10
2765,102,Achievement,1
2765,102,Continuous Improvement,2
2765,102,Efficiency,3
2765,102,Innovation,4
2765,102,Quality,5
2765,102,Safety,6
2765,102,Team Work,7
2765,102,Vision,8
2765,102,Long-Term Perspective,9
2765,102,Organisational Growth,10
2765,103,Brand Image,1
2765,103,Conflict Resolution,2
2765,103,Continuous Learning,3
2765,103,Cost Reduction,4
2765,103,Employee Engagement,5
2765,103,Reliability,6
2765,103,Excellence,7
2765,103,Global Thinking,8
2765,103,Integrity,9
2765,103,Job Security,10
1395,101,Accountability,1
1395,101,Commitment,2
1395,101,Compassion,3
1395,101,Efficiency,4
1395,101,Ethics,5
1395,101,Integrity,6
1395,101,Reliability,7
1395,101,Team Work,8
1395,101,Transparency,9
1395,101,Trust,10
1395,102,Accountability,1
1395,102,Brand Image,2
1395,102,Customer Satisfaction,3
1395,102,Ethics,4
1395,102,Financial Stability,5
1395,102,Global Thinking,6
1395,102,Vision,7
1395,102,Digital Connectivity,8
1395,102,Quality,9
1395,102,Reliability,10
1395,103,Accountability,1
1395,103,Adaptability,2
1395,103,Commitment,3
1395,103,Continuous Improvement,4
1395,103,Customer Satisfaction,5
1395,103,Efficiency,6
1395,103,Ethics,7
1395,103,Integrity,8
1395,103,Open Communication,9
1395,103,Team Work,10
2677,101,Ambition,1
2677,101,Excellence,2
2677,101,Leadership Development,3
2677,101,Vision,4
2677,101,Quality,5
2677,101,Trust,6
2677,101,Innovation,7
2677,101,Achievement,8
2677,101,Brand Image,9
2677,101,Profit,10
2677,102,Vision,1
2677,102,Cost Reduction,2
2677,102,Organisational Growth,3
2677,102,Safety,4
2677,102,Job Security,5
2677,102,Team Work,6
2677,102,Innovation,7
2677,102,Sustainability,8
2677,102,Customer Satisfaction,9
2677,102,Personal Growth,10
2677,103,Continuous Learning,1
2677,103,Leadership Development,2
2677,103,Vision,3
2677,103,Cost Reduction,4
2677,103,Ambition,5
2677,103,Safety,6
2677,103,Risk-Taking,7
2677,103,Transparency,8
2677,103,Team Work,9
2677,103,Innovation,10
2587,101,Balance (Home/Work),1
2587,101,Accountability,2
2587,101,Achievement,3
2587,101,Integrity,4
2587,101,Equality,5
2587,101,Ethics,6
2587,101,Fairness,7
2587,101,Transparency,8
2587,101,Efficiency,9
2587,101,Reliability,10
2587,102,Digital Connectivity,1
2587,102,Ease With Uncertainty,2
2587,102,Financial Stability,3
2587,102,Global Thinking,4
2587,102,Community Involvement,5
2587,102,Leadership Development,6
2587,102,Innovation,7
2587,102,Organisational Growth,8
2587,102,Mission Focus,9
2587,102,Long-Term Perspective,10
2587,103,Team Work,1
2587,103,Professional Growth,2
2587,103,Sustainability,3
2587,103,Long-Term Perspective,4
2587,103,Making A Difference,5
2587,103,Mission Focus,6
2587,103,Organisational Growth,7
2587,103,Quality,8
2587,103,Employee Engagement,9
2587,103,Decisiveness,10
3051,101,Patience,1
3051,101,Commitment,2
3051,101,Accountability,3
3051,101,Coaching/ Mentoring,4
3051,101,Continuous Learning,5
3051,101,Cost Reduction,6
3051,101,Customer Satisfaction,7
3051,101,Fairness,8
3051,101,Empowerment,9
3051,101,Trust,10
3051,102,Continuous Learning,1
3051,102,Community Involvement,2
3051,102,Customer Satisfaction,3
3051,102,Trust,4
3051,102,Cost Reduction,5
3051,102,Innovation,6
3051,102,Accountability,7
3051,102,Brand Image,8
3051,102,Open Communication,9
3051,102,Digital Connectivity,10
3051,103,Sustainability,1
3051,103,Team Work,2
3051,103,Trust,3
3051,103,Vision,4
3051,103,Adaptability,5
3051,103,Employee Engagement,6
3051,103,Ethics,7
3051,103,Integrity,8
3051,103,Innovation,9
3051,103,Long-Term Perspective,10
3288,101,Accountability,1
3288,101,Empowerment,2
3288,101,Long-Term Perspective,3
3288,101,Sustainability,4
3288,101,Achievement,5
3288,101,Global Thinking,6
3288,101,Making A Difference,7
3288,101,Adaptability,8
3288,101,Integrity,9
3288,101,Trust,10
3288,102,Customer Satisfaction,1
3288,102,Brand Image,2
3288,102,Perseverance,3
3288,102,Sustainability,4
3288,102,Achievement,5
3288,102,Adaptability,6
3288,102,Employee Engagement,7
3288,102,Global Thinking,8
3288,102,Making A Difference,9
3288,102,Long-Term Perspective,10
3288,103,Achievement,1
3288,103,Empowerment,2
3288,103,Long-Term Perspective,3
3288,103,Perseverance,4
3288,103,Recognition,5
3288,103,Sustainability,6
3288,103,Customer Satisfaction,7
3288,103,Global Thinking,8
3288,103,Making A Difference,9
3288,103,Personal Growth,10
3210,101,Accountability,1
3210,101,Achievement,2
3210,101,Ambition,3
3210,101,Ethics,4
3210,101,Quality,5
3210,101,Cost Reduction,6
3210,101,Efficiency,7
3210,101,Excellence,8
3210,101,Safety,9
3210,101,Trust,10
3210,102,Safety,1
3210,102,Vision,2
3210,102,Brand Image,3
3210,102,Accountability,4
3210,102,Innovation,5
3210,102,Reliability,6
3210,102,Team Work,7
3210,102,Sustainability,8
3210,102,Recognition,9
3210,102,Mission Focus,10
3210,103,Ambition,1
3210,103,Commitment,2
3210,103,Cost Reduction,3
3210,103,Information Hoarding,4
3210,103,Quality,5
3210,103,Efficiency,6
3210,103,Trust,7
3210,103,Safety,8
3210,103,Risk-Taking,9
3210,103,Transparency,10
357,101,Continuous Learning,1
357,101,Ethics,2
357,101,Mission Focus,3
357,101,Vision,4
357,101,Team Work,5
357,101,Patience,6
357,101,Leadership Development,7
357,101,Professional Growth,8
357,101,Innovation,9
357,101,Global Thinking,10
357,102,Mission Focus,1
357,102,Leadership Development,2
357,102,Team Work,3
357,102,Safety,4
357,102,Quality,5
357,102,Innovation,6
357,102,Global Thinking,7
357,102,Achievement,8
357,102,Customer Satisfaction,9
357,102,Continuous Learning,10
357,103,Brand Image,1
357,103,Continuous Learning,2
357,103,Customer Satisfaction,3
357,103,Efficiency,4
357,103,Ethics,5
357,103,Mission Focus,6
357,103,Organisational Growth,7
357,103,Profit,8
357,103,Team Work,9
357,103,Safety,10
519,101,Adaptability,1
519,101,Customer Satisfaction,2
519,101,Ethics,3
519,101,Fairness,4
519,101,Continuous Learning,5
519,101,Long-Term Perspective,6
519,101,Team Work,7
519,101,Sustainability,8
519,101,Information Sharing,9
519,101,Brand Image,10
519,102,Hierarchy,1
519,102,Cost Reduction,2
519,102,Accountability,3
519,102,Short-Term Focus,4
519,102,Continuous Improvement,5
519,102,Brand Image,6
519,102,Efficiency,7
519,102,Financial Stability,8
519,102,Blame,9
519,102,Long Hours,10
519,103,Long-Term Perspective,1
519,103,Information Sharing,2
519,103,Team Work,3
519,103,Customer Satisfaction,4
519,103,Continuous Improvement,5
519,103,Ethics,6
519,103,Brand Image,7
519,103,Fairness,8
519,103,Trust,9
519,103,Leadership Development,10
1158,101,Reliability,1
1158,101,Personal Growth,2
1158,101,Integrity,3
1158,101,Ambition,4
1158,101,Organisational Growth,5
1158,101,Commitment,6
1158,101,Quality,7
1158,101,Long-Term Perspective,8
1158,101,Equality,9
1158,101,Adaptability,10
1158,102,Long-Term Perspective,1
1158,102,Team Work,2
1158,102,Hierarchy,3
1158,102,Continuous Improvement,4
1158,102,Safety,5
1158,102,Profit,6
1158,102,Continuous Learning,7
1158,102,Quality,8
1158,102,Cost Reduction,9
1158,102,Vision,10
1158,103,Customer Satisfaction,1
1158,103,Innovation,2
1158,103,Digital Connectivity,3
1158,103,Excellence,4
1158,103,Job Security,5
1158,103,Safety,6
1158,103,Organisational Growth,7
1158,103,Leadership Development,8
1158,103,Cost Reduction,9
1158,103,Well-Being (Physical/ Emotional/ Mental/ Spiritual),10
1986,101,Accountability,1
1986,101,Balance (Home/Work),2
1986,101,Coaching/ Mentoring,3
1986,101,Leadership Development,4
1986,101,Influence,5
1986,101,Long-Term Perspective,6
1986,101,Team Work,7
1986,101,Trust,8
1986,101,Ambition,9
1986,101,Profit,10
1986,102,Blame,1
1986,102,Long Hours,2
1986,102,Making A Difference,3
1986,102,Global Thinking,4
1986,102,Risk-Taking,5
1986,102,Bureaucracy,6
1986,102,Achievement,7
1986,102,Change Averse,8
1986,102,Cost Reduction,9
1986,102,Ease With Uncertainty,10
1986,103,Brand Image,1
1986,103,Customer Satisfaction,2
1986,103,Employee Engagement,3
1986,103,Open Communication,4
1986,103,Team Work,5
1986,103,Trust,6
1986,103,Innovation,7
1986,103,Long-Term Perspective,8
1986,103,Hierarchy,9
1986,103,Commitment,10
3089,101,Accountability,1
3089,101,Adaptability,2
3089,101,Ambition,3
3089,101,Balance (Home/Work),4
3089,101,Compassion,5
325,101,Integrity,1
3089,101,Ethics,6
325,101,Team Work,2
3089,101,Trust,7
325,101,Risk-Taking,3
3089,101,Decisiveness,8
325,101,Transparency,4
3089,101,Equality,9
325,101,Trust,5
3089,101,Recognition,10
325,101,Efficiency,6
3089,102,Inclusiveness,1
325,101,Accountability,7
3089,102,Trust,2
325,101,Job Security,8
3089,102,Vision,3
3089,102,Profit,4
325,101,Excellence,9
3089,102,Influence,5
325,101,Long-Term Perspective,10
3089,102,Continuous Learning,6
325,102,Commitment,1
3089,102,Continuous Improvement,7
325,102,Influence,2
3089,102,Community Involvement,8
325,102,Integrity,3
3089,102,Compassion,9
325,102,Risk-Taking,4
3089,102,Recognition,10
325,102,Reliability,5
3089,103,Accountability,1
325,102,Team Work,6
3089,103,Quality,2
325,102,Trust,7
3089,103,Team Work,3
325,102,Profit,8
3089,103,Sustainability,4
325,102,Quality,9
3089,103,Transparency,5
325,102,Information Sharing,10
3089,103,Trust,6
325,103,Team Work,1
3089,103,Vision,7
325,103,Trust,2
3089,103,Efficiency,8
325,103,Vision,3
3089,103,Ambition,9
325,103,Integrity,4
3089,103,Adaptability,10
325,103,Long-Term Perspective,5
325,103,Sustainability,6
325,103,Recognition,7
325,103,Job Security,8
325,103,Global Thinking,9
325,103,Excellence,10
502,101,Risk-Taking,1
502,101,Team Work,2
502,101,Transparency,3
502,101,Fairness,4
502,101,Integrity,5
502,101,Job Security,6
502,101,Professional Growth,7
502,101,Safety,8
502,101,Sustainability,9
502,101,Balance (Home/Work),10
502,102,Sustainability,1
502,102,Reliability,2
502,102,Job Security,3
502,102,Integrity,4
502,102,Innovation,5
502,102,Risk-Taking,6
502,102,Short-Term Focus,7
502,102,Vision,8
502,102,Ambition,9
502,102,Balance (Home/Work),10
502,103,Reliability,1
502,103,Risk-Taking,2
502,103,Professional Growth,3
502,103,Short-Term Focus,4
502,103,Profit,5
502,103,Team Work,6
502,103,Sustainability,7
502,103,Recognition,8
502,103,Long-Term Perspective,9
502,103,Balance (Home/Work),10
2116,101,Adaptability,1
2116,101,Commitment,2
2116,101,Continuous Improvement,3
2116,101,Efficiency,4
2116,101,Global Thinking,5
2116,101,Integrity,6
2116,101,Recognition,7
2116,101,Sustainability,8
2116,101,Organisational Growth,9
2116,101,Team Work,10
2116,102,Achievement,1
2116,102,Brand Image,2
2116,102,Customer Satisfaction,3
2116,102,Quality,4
2116,102,Cost Reduction,5
2116,102,Global Thinking,6
2116,102,Organisational Growth,7
2116,102,Profit,8
2116,102,Commitment,9
2116,102,Team Work,10
2116,103,Brand Image,1
2116,103,Long-Term Perspective,2
2116,103,Open Communication,3
2116,103,Patience,4
2116,103,Sustainability,5
2116,103,Innovation,6
2116,103,Financial Stability,7
2116,103,Fairness,8
2116,103,Digital Connectivity,9
2116,103,Trust,10
2231,101,Accountability,1
2231,101,Adaptability,2
2231,101,Team Work,3
2231,101,Transparency,4
2231,101,Quality,5
2231,101,Open Communication,6
2231,101,Customer Satisfaction,7
2231,101,Efficiency,8
2231,101,Continuous Improvement,9
2231,101,Balance (Home/Work),10
2231,102,Brand Image,1
2231,102,Customer Satisfaction,2
2231,102,Leadership Development,3
2231,102,Organisational Growth,4
2231,102,Global Thinking,5
2231,102,Continuous Improvement,6
2231,102,Employee Engagement,7
2231,102,Vision,8
2231,102,Transparency,9
2231,102,Efficiency,10
2231,103,Brand Image,1
2231,103,Customer Satisfaction,2
2231,103,Vision,3
2231,103,Leadership Development,4
2231,103,Organisational Growth,5
2231,103,Quality,6
2231,103,Transparency,7
2231,103,Job Security,8
2231,103,Global Thinking,9
2231,103,Integrity,10
1334,101,Accountability,1
1334,101,Perseverance,2
1334,101,Innovation,3
1334,101,Making A Difference,4
1334,101,Personal Growth,5
1334,101,Risk-Taking,6
1334,101,Ambition,7
1334,101,Efficiency,8
1334,101,Continuous Learning,9
1334,101,Cost Reduction,10
1334,102,Community Involvement,1
1334,102,Decisiveness,2
1334,102,Adaptability,3
1334,102,Bureaucracy,4
1334,102,Digital Connectivity,5
1334,102,Cost Reduction,6
1334,102,Organisational Growth,7
1334,102,Profit,8
1334,102,Long Hours,9
1334,102,Hierarchy,10
1334,103,Customer Satisfaction,1
1334,103,Empowerment,2
1334,103,Financial Stability,3
1334,103,Employee Engagement,4
1334,103,Commitment,5
1334,103,Cost Reduction,6
1334,103,Risk-Taking,7
1334,103,Transparency,8
1334,103,Mission Focus,9
1334,103,Global Thinking,10
1773,101,Ambition,1
1773,101,Balance (Home/Work),2
1773,101,Adaptability,3
1773,101,Safety,4
1773,101,Leadership Development,5
1773,101,Mission Focus,6
1773,101,Team Work,7
1773,101,Continuous Learning,8
1773,101,Organisational Growth,9
1773,101,Cost Reduction,10
1773,102,Achievement,1
1773,102,Accountability,2
1773,102,Excellence,3
1773,102,Safety,4
1773,102,Profit,5
1773,102,Quality,6
1773,102,Organisational Growth,7
1773,102,Continuous Improvement,8
1773,102,Customer Satisfaction,9
1773,102,Team Work,10
1773,103,Cost Reduction,1
1773,103,Employee Engagement,2
1773,103,Achievement,3
1773,103,Customer Satisfaction,4
1773,103,Financial Stability,5
1773,103,Quality,6
1773,103,Efficiency,7
1773,103,Continuous Improvement,8
1773,103,Innovation,9
1773,103,Organisational Growth,10
3004,101,Accountability,1
3004,101,Efficiency,2
3004,101,Achievement,3
3004,101,Adaptability,4
3004,101,Reliability,5
3004,101,Risk-Taking,6
3004,101,Organisational Growth,7
3004,101,Innovation,8
3004,101,Team Work,9
3004,101,Long-Term Perspective,10
3004,102,Achievement,1
3004,102,Ambition,2
3004,102,Brand Image,3
3004,102,Commitment,4
3004,102,Customer Satisfaction,5
3004,102,Ethics,6
3004,102,Global Thinking,7
3004,102,Innovation,8
3004,102,Risk-Taking,9
3004,102,Safety,10
3004,103,Brand Image,1
3004,103,Ambition,2
3004,103,Customer Satisfaction,3
3004,103,Conflict Resolution,4
3004,103,Digital Connectivity,5
3004,103,Employee Engagement,6
3004,103,Equality,7
3004,103,Hierarchy,8
3004,103,Financial Stability,9
3004,103,Information Sharing,10
1997,101,Achievement,1
1997,101,Ambition,2
1997,101,Balance (Home/Work),3
1997,101,Continuous Learning,4
1997,101,Cost Reduction,5
1997,101,Quality,6
1997,101,Safety,7
1997,101,Team Work,8
1997,101,Power,9
1997,101,Mission Focus,10
1997,102,Achievement,1
1997,102,Accountability,2
1997,102,Vision,3
1997,102,Financial Stability,4
1997,102,Global Thinking,5
1997,102,Quality,6
1997,102,Professional Growth,7
1997,102,Making A Difference,8
1997,102,Innovation,9
1997,102,Long Hours,10
1997,103,Achievement,1
1997,103,Ambition,2
1997,103,Leadership Development,3
1997,103,Integrity,4
1997,103,Global Thinking,5
1997,103,Quality,6
1997,103,Vision,7
1997,103,Team Work,8
1997,103,Risk-Taking,9
1997,103,Making A Difference,10
3469,101,Accountability,1
3469,101,Commitment,2
3469,101,Continuous Improvement,3
3469,101,Digital Connectivity,4
3469,101,Fairness,5
3469,101,Global Thinking,6
3469,101,Innovation,7
3469,101,Patience,8
3469,101,Quality,9
3469,101,Reliability,10
3469,102,Accountability,1
3469,102,Commitment,2
3469,102,Continuous Improvement,3
3469,102,Digital Connectivity,4
3469,102,Fairness,5
3469,102,Global Thinking,6
3469,102,Innovation,7
3469,102,Patience,8
3469,102,Quality,9
3469,102,Team Work,10
3469,103,Ambition,1
3469,103,Commitment,2
3469,103,Cost Reduction,3
3469,103,Efficiency,4
3469,103,Excellence,5
3469,103,Global Thinking,6
3469,103,Leadership Development,7
3469,103,Patience,8
3469,103,Quality,9
3469,103,Team Work,10
1894,101,Accountability,1
1894,101,Equality,2
1894,101,Empowerment,3
1894,101,Customer Satisfaction,4
1894,101,Ambition,5
1894,101,Balance (Home/Work),6
1894,101,Coaching/ Mentoring,7
1894,101,Continuous Learning,8
1894,101,Innovation,9
1894,101,Risk-Taking,10
1894,102,Customer Satisfaction,1
1894,102,Job Security,2
1894,102,Inclusiveness,3
1894,102,Excellence,4
1894,102,Continuous Improvement,5
1894,102,Cost Reduction,6
1894,102,Leadership Development,7
1894,102,Efficiency,8
1894,102,Digital Connectivity,9
1894,102,Mission Focus,10
1894,103,Cost Reduction,1
1894,103,Employee Engagement,2
1894,103,Well-Being (Physical/ Emotional/ Mental/ Spiritual),3
1894,103,Perseverance,4
1894,103,Sustainability,5
1894,103,Team Work,6
1894,103,Conflict Resolution,7
1894,103,Professional Growth,8
1894,103,Accountability,9
1894,103,Achievement,10
1338,101,Coaching/ Mentoring,1
1338,101,Conflict Resolution,2
1338,101,Continuous Improvement,3
1338,101,Innovation,4
1338,101,Leadership Development,5
1338,101,Making A Difference,6
1338,101,Open Communication,7
1338,101,Reliability,8
1338,101,Vision,9
1338,101,Employee Engagement,10
1338,102,Customer Satisfaction,1
1338,102,Financial Stability,2
1338,102,Sustainability,3
1338,102,Job Security,4
1338,102,Profit,5
1338,102,Quality,6
1338,102,Safety,7
1338,102,Long Hours,8
1338,102,Exploitation,9
1338,102,Cost Reduction,10
1338,103,Accountability,1
1338,103,Information Sharing,2
1338,103,Change Averse,3
1338,103,Coaching/ Mentoring,4
1338,103,Ethics,5
1338,103,Hierarchy,6
1338,103,Leadership Development,7
1338,103,Open Communication,8
1338,103,Trust,9
1338,103,Team Work,10
2877,101,Accountability,1
2877,101,Customer Satisfaction,2
2877,101,Empowerment,3
2877,101,Financial Stability,4
2877,101,Information Sharing,5
2877,101,Recognition,6
2877,101,Sustainability,7
2877,101,Achievement,8
2877,101,Innovation,9
2877,101,Team Work,10
2877,102,Customer Satisfaction,1
2877,102,Empowerment,2
2877,102,Innovation,3
2877,102,Reliability,4
2877,102,Ambition,5
2877,102,Continuous Improvement,6
2877,102,Excellence,7
2877,102,Professional Growth,8
2877,102,Safety,9
2877,102,Trust,10
2877,103,Accountability,1
2877,103,Quality,2
2877,103,Well-Being (Physical/ Emotional/ Mental/ Spiritual),3
2877,103,Job Security,4
2877,103,Transparency,5
2877,103,Mission Focus,6
2877,103,Integrity,7
2877,103,Innovation,8
2877,103,Global Thinking,9
2877,103,Ethics,10
432,101,Accountability,1
432,101,Customer Satisfaction,2
